date,1#铜,A00铝,1#白银,铝合金ADC12,铸造铝合金锭(ZLD104)
2023-05-22,65560.0,18360.0,5440.0,18700.0,19500.0
2023-05-23,65410.0,18360.0,5420.0,18700.0,19500.0
2023-05-24,64290.0,18080.0,5410.0,18600.0,19400.0
2023-05-25,63950.0,18100.0,5290.0,18500.0,19200.0
2023-05-26,64210.0,18160.0,5300.0,18500.0,19300.0
2023-05-29,65880.0,18360.0,5355.0,18600.0,19500.0
2023-05-30,65890.0,18340.0,5355.0,18600.0,19500.0
2023-05-31,65440.0,18290.0,5355.0,18600.0,19500.0
2023-06-01,66110.0,18400.0,5455.0,18600.0,19600.0
2023-06-02,66320.0,18560.0,5520.0,18700.0,19700.0
2023-06-05,66550.0,18400.0,5475.0,18700.0,19600.0
2023-06-06,67280.0,18290.0,5485.0,18600.0,19500.0
2023-06-07,67360.0,18380.0,5500.0,18600.0,19600.0
2023-06-08,67370.0,18520.0,5510.0,18600.0,19700.0
2023-06-09,67410.0,18650.0,5650.0,18600.0,19800.0
2023-06-12,67430.0,18560.0,5650.0,18600.0,19700.0
2023-06-13,67510.0,18400.0,5655.0,18500.0,19600.0
2023-06-14,68460.0,18580.0,5625.0,18500.0,19700.0
2023-06-15,68380.0,18520.0,5555.0,18400.0,19600.0
2023-06-16,68970.0,18820.0,5610.0,18500.0,19800.0
2023-06-19,69240.0,18780.0,5630.0,18500.0,19800.0
2023-06-20,69170.0,18840.0,5615.0,18500.0,19800.0
2023-06-21,69780.0,18840.0,5485.0,18500.0,19800.0
2023-06-26,69080.0,18460.0,5455.0,18300.0,19600.0
2023-06-27,68830.0,18500.0,5455.0,18300.0,19600.0
2023-06-28,68350.0,18560.0,5455.0,18300.0,19600.0
2023-06-29,68140.0,18550.0,5460.0,18300.0,19600.0
2023-06-30,68190.0,18540.0,5445.0,18300.0,19600.0
2023-07-03,69320.0,18570.0,5485.0,18400.0,19600.0
2023-07-04,68970.0,18530.0,5510.0,18400.0,19600.0
2023-07-05,68590.0,18350.0,5510.0,18300.0,19500.0
2023-07-06,68540.0,18280.0,5565.0,18300.0,19500.0
2023-07-07,68260.0,18210.0,5470.0,18300.0,19400.0
2023-07-10,68410.0,18270.0,5540.0,18400.0,19500.0
2023-07-11,68500.0,18240.0,5555.0,18400.0,19500.0
2023-07-12,68180.0,18240.0,5550.0,18400.0,19500.0
2023-07-13,68920.0,18440.0,5720.0,18500.0,19700.0
2023-07-14,69950.0,18510.0,5810.0,18500.0,19800.0
2023-07-17,69530.0,18340.0,5785.0,18400.0,19600.0
2023-07-18,68900.0,18370.0,5810.0,18400.0,19600.0
2023-07-19,68680.0,18300.0,5915.0,18400.0,19500.0
2023-07-20,68730.0,18280.0,5935.0,18400.0,19500.0
2023-07-21,68740.0,18300.0,5855.0,18400.0,19500.0
2023-07-24,68620.0,18320.0,5835.0,18400.0,19500.0
2023-07-25,68940.0,18330.0,5795.0,18400.0,19500.0
2023-07-26,69290.0,18350.0,5825.0,18400.0,19500.0
2023-07-27,69600.0,18490.0,5890.0,18600.0,19600.0
2023-07-28,69040.0,18360.0,5735.0,18600.0,19500.0
2023-07-31,69900.0,18370.0,5745.0,18600.0,19500.0
2023-08-01,71030.0,18580.0,5825.0,18800.0,19700.0
2023-08-02,70190.0,18540.0,5790.0,18900.0,19700.0
2023-08-03,69470.0,18460.0,5680.0,18900.0,19600.0
2023-08-04,69970.0,18530.0,5640.0,18900.0,19600.0
2023-08-07,69390.0,18490.0,5660.0,18900.0,19600.0
2023-08-08,69210.0,18470.0,5600.0,18900.0,19600.0
2023-08-09,68800.0,18460.0,5570.0,18900.0,19500.0
2023-08-10,68830.0,18530.0,5540.0,19000.0,19500.0
2023-08-11,68840.0,18530.0,5585.0,19000.0,19500.0
2023-08-14,68320.0,18370.0,5575.0,18900.0,19400.0
2023-08-15,68610.0,18460.0,5595.0,18900.0,19500.0
2023-08-16,68380.0,18590.0,5615.0,18900.0,19600.0
2023-08-17,68290.0,18630.0,5595.0,19000.0,19600.0
2023-08-18,69010.0,18520.0,5640.0,18900.0,19500.0
2023-08-21,69030.0,18600.0,5585.0,18900.0,19500.0
2023-08-22,68920.0,18680.0,5670.0,19000.0,19600.0
2023-08-23,69480.0,18870.0,5720.0,19100.0,19800.0
2023-08-24,69810.0,18810.0,5865.0,19100.0,19800.0
2023-08-25,69440.0,18820.0,5835.0,19100.0,19800.0
2023-08-28,69680.0,18900.0,5840.0,19200.0,19900.0
2023-08-29,69660.0,18910.0,5850.0,19200.0,19900.0
2023-08-30,69990.0,19020.0,5930.0,19300.0,20000.0
2023-08-31,70170.0,19160.0,5940.0,19400.0,20100.0
2023-09-01,70290.0,19610.0,5915.0,19700.0,20500.0
2023-09-04,70420.0,19420.0,5880.0,19600.0,20400.0
2023-09-05,69960.0,19230.0,5855.0,19500.0,20300.0
2023-09-06,70010.0,19310.0,5820.0,19500.0,20400.0
2023-09-07,69650.0,19470.0,5780.0,19500.0,20400.0
2023-09-08,69300.0,19380.0,5785.0,19500.0,20400.0
2023-09-11,69180.0,19450.0,5780.0,19500.0,20400.0
2023-09-12,69640.0,19520.0,5805.0,19600.0,20400.0
2023-09-13,69490.0,19400.0,5805.0,19500.0,20300.0
2023-09-14,69530.0,19420.0,5895.0,19500.0,20300.0
2023-09-15,69990.0,19540.0,5935.0,19600.0,20400.0
2023-09-18,69690.0,19380.0,5850.0,19500.0,20300.0
2023-09-19,69090.0,19510.0,5880.0,19500.0,20300.0
2023-09-20,69010.0,19490.0,5880.0,19500.0,20300.0
2023-09-21,68810.0,19650.0,5870.0,19600.0,20400.0
2023-09-22,68310.0,19740.0,5910.0,19700.0,20400.0
2023-09-25,68230.0,19720.0,5930.0,19700.0,20400.0
2023-09-26,68100.0,19800.0,5865.0,19700.0,20400.0
2023-09-27,67640.0,19770.0,5830.0,19700.0,20400.0
2023-09-28,67580.0,19850.0,5780.0,19800.0,20600.0
2023-10-09,67670.0,19580.0,5665.0,19700.0,20400.0
2023-10-10,67390.0,19500.0,5670.0,19700.0,20400.0
2023-10-11,67020.0,19370.0,5640.0,19600.0,20300.0
2023-10-12,66790.0,19250.0,5670.0,19600.0,20300.0
2023-10-13,66580.0,19040.0,5660.0,19500.0,20200.0
2023-10-16,66570.0,19050.0,5810.0,19500.0,20200.0
2023-10-17,66320.0,18900.0,5795.0,19500.0,20100.0
2023-10-18,66860.0,19030.0,5850.0,19500.0,20200.0
2023-10-19,66640.0,19100.0,5810.0,19500.0,20200.0
2023-10-20,66660.0,19080.0,5840.0,19500.0,20200.0
2023-10-23,66110.0,18920.0,5835.0,19400.0,20100.0
2023-10-24,66520.0,18900.0,5825.0,19400.0,20100.0
2023-10-25,67360.0,19090.0,5815.0,19600.0,20300.0
2023-10-26,66960.0,19030.0,5830.0,19500.0,20300.0
2023-10-27,66980.0,18900.0,5815.0,19500.0,20200.0
2023-10-30,67750.0,19170.0,5870.0,19600.0,20400.0
2023-10-31,67800.0,19080.0,5865.0,19600.0,20400.0
2023-11-01,67610.0,19130.0,5770.0,19600.0,20400.0
2023-11-02,67870.0,19180.0,5810.0,19600.0,20400.0
2023-11-03,68130.0,19170.0,5780.0,19600.0,20400.0
2023-11-06,67850.0,19120.0,5870.0,19600.0,20400.0
2023-11-07,68060.0,19170.0,5825.0,19600.0,20500.0
2023-11-08,68020.0,19220.0,5750.0,19600.0,20500.0
2023-11-09,67850.0,19160.0,5750.0,19600.0,20500.0
2023-11-10,67820.0,19120.0,5765.0,19600.0,20500.0
2023-11-13,67560.0,18820.0,5690.0,19400.0,20200.0
2023-11-14,67990.0,18890.0,5725.0,19400.0,20200.0
2023-11-15,68160.0,18990.0,5825.0,19400.0,20200.0
2023-11-16,68330.0,18920.0,5860.0,19400.0,20100.0
2023-11-17,68350.0,18810.0,5900.0,19400.0,20000.0
2023-11-20,68680.0,18940.0,5870.0,19400.0,20100.0
2023-11-21,69160.0,19000.0,5850.0,19400.0,20200.0
2023-11-22,68700.0,18870.0,5875.0,19300.0,20100.0
2023-11-23,68540.0,18800.0,5850.0,19300.0,20000.0
2023-11-24,68700.0,18810.0,5855.0,19300.0,20000.0
2023-11-27,68930.0,18890.0,6140.0,19300.0,20100.0
2023-11-28,68620.0,18840.0,6125.0,19300.0,20100.0
2023-11-29,68860.0,18770.0,6210.0,19300.0,20100.0
2023-11-30,68920.0,18620.0,6125.0,19300.0,20000.0
2023-12-01,69450.0,18650.0,6190.0,19300.0,20000.0
2023-12-04,69870.0,18700.0,6280.0,19300.0,20000.0
2023-12-05,69100.0,18550.0,6035.0,19200.0,19800.0
2023-12-06,68790.0,18550.0,5985.0,19200.0,19800.0
2023-12-07,68300.0,18480.0,5965.0,19200.0,19800.0
2023-12-08,68620.0,18520.0,5970.0,19200.0,19800.0
2023-12-11,68880.0,18380.0,5860.0,19200.0,19600.0
2023-12-12,68460.0,18440.0,5830.0,19200.0,19600.0
2023-12-13,68370.0,18450.0,5840.0,19200.0,19600.0
2023-12-14,68700.0,18660.0,5965.0,19300.0,19800.0
2023-12-15,69060.0,18760.0,5995.0,19400.0,20000.0
2023-12-18,68900.0,18900.0,5975.0,19500.0,20100.0
2023-12-19,68680.0,18940.0,5985.0,19500.0,20100.0
2023-12-20,69240.0,18970.0,6015.0,19500.0,20100.0
2023-12-21,69200.0,18960.0,6035.0,19600.0,20100.0
2023-12-22,69470.0,19120.0,6080.0,19700.0,20200.0
2023-12-25,69320.0,19070.0,6035.0,19700.0,20200.0
2023-12-26,69250.0,19190.0,6065.0,19800.0,20300.0
2023-12-27,69280.0,19280.0,6085.0,19900.0,20400.0
2023-12-28,69760.0,19570.0,6095.0,20100.0,20700.0
2023-12-29,69300.0,19550.0,5975.0,20100.0,20700.0
2024-01-02,69180.0,19470.0,5990.0,20100.0,20700.0
2024-01-03,68990.0,19520.0,5980.0,20100.0,20700.0
2024-01-04,68800.0,19390.0,5855.0,20000.0,20600.0
2024-01-05,68810.0,19300.0,5915.0,20000.0,20500.0
2024-01-08,68530.0,19150.0,5910.0,20000.0,20400.0
2024-01-09,68720.0,19100.0,5900.0,20000.0,20300.0
2024-01-10,68320.0,19200.0,5895.0,20000.0,20400.0
2024-01-11,68260.0,19090.0,5895.0,20000.0,20300.0
2024-01-12,68390.0,19120.0,5895.0,20000.0,20300.0
2024-01-15,68060.0,19020.0,5970.0,20000.0,20200.0
2024-01-16,68120.0,18950.0,5970.0,19900.0,20100.0
2024-01-17,68040.0,18990.0,5950.0,19900.0,20100.0
2024-01-18,67770.0,18880.0,5890.0,19800.0,20000.0
2024-01-19,67830.0,18830.0,5930.0,19800.0,19900.0
2024-01-22,68100.0,18830.0,5900.0,19800.0,19900.0
2024-01-23,67980.0,18740.0,5790.0,19800.0,19800.0
2024-01-24,68150.0,18980.0,5855.0,20000.0,20000.0
2024-01-25,68800.0,18910.0,5885.0,20000.0,20000.0
2024-01-26,68990.0,19110.0,5925.0,20000.0,20200.0
2024-01-29,68930.0,19090.0,5935.0,20000.0,20200.0
2024-01-30,68940.0,19010.0,5960.0,19900.0,20100.0
2024-01-31,69180.0,18970.0,5965.0,19900.0,20100.0
2024-02-01,69140.0,18920.0,5925.0,19900.0,20100.0
2024-02-02,68860.0,18910.0,5945.0,19900.0,20100.0
2024-02-05,68570.0,18730.0,5880.0,19900.0,20000.0
2024-02-06,68040.0,18740.0,5845.0,19900.0,20000.0
2024-02-07,68050.0,18920.0,5835.0,20000.0,20200.0
2024-02-08,67750.0,18870.0,5805.0,20000.0,20200.0
2024-02-19,68440.0,18820.0,5965.0,20000.0,20200.0
2024-02-20,68310.0,18680.0,5945.0,19900.0,20000.0
2024-02-21,68830.0,18870.0,5960.0,20000.0,20200.0
2024-02-22,68960.0,18730.0,5935.0,20000.0,20100.0
2024-02-23,69380.0,18860.0,5910.0,20000.0,20100.0
2024-02-26,69030.0,18700.0,5925.0,19900.0,19900.0
2024-02-27,68760.0,18810.0,5875.0,19900.0,19900.0
2024-02-28,68820.0,18790.0,5875.0,19900.0,19900.0
2024-02-29,68770.0,18850.0,5870.0,19900.0,19900.0
2024-03-01,68840.0,18950.0,5915.0,19900.0,20000.0
2024-03-04,68910.0,18940.0,5990.0,19900.0,20000.0
2024-03-05,68990.0,19030.0,6085.0,19900.0,20100.0
2024-03-06,68850.0,18950.0,6100.0,19900.0,20000.0
2024-03-07,69230.0,19050.0,6150.0,20000.0,20100.0
2024-03-08,69610.0,19160.0,6165.0,20000.0,20200.0
2024-03-11,69330.0,19090.0,6170.0,20000.0,20100.0
2024-03-12,69490.0,19130.0,6175.0,20000.0,20100.0
2024-03-13,69680.0,19150.0,6140.0,20000.0,20100.0
2024-03-14,71930.0,19210.0,6325.0,20100.0,20200.0
2024-03-15,71980.0,19180.0,6295.0,20100.0,20200.0
2024-03-18,72980.0,19260.0,6340.0,20200.0,20300.0
2024-03-19,73130.0,19250.0,6345.0,20200.0,20300.0
2024-03-20,72550.0,19240.0,6330.0,20200.0,20300.0
2024-03-21,73000.0,19340.0,6490.0,20200.0,20400.0
2024-03-22,72140.0,19300.0,6325.0,20200.0,20400.0
2024-03-25,72290.0,19350.0,6405.0,20200.0,20400.0
2024-03-26,72040.0,19450.0,6370.0,20300.0,20500.0
2024-03-27,71690.0,19270.0,6320.0,20200.0,20300.0
2024-03-28,72060.0,19330.0,6360.0,20200.0,20300.0
2024-03-29,72140.0,19470.0,6445.0,20200.0,20400.0
2024-04-01,72780.0,19520.0,6505.0,20200.0,20400.0
2024-04-02,72760.0,19570.0,6480.0,20200.0,20400.0
2024-04-03,73440.0,19750.0,6705.0,20300.0,20600.0
2024-04-08,75570.0,20100.0,6990.0,20500.0,20800.0
2024-04-09,75900.0,20060.0,7235.0,20500.0,20800.0
2024-04-10,76000.0,20190.0,7205.0,20600.0,20900.0
2024-04-11,76020.0,20300.0,7185.0,20600.0,21000.0
2024-04-12,76110.0,20550.0,7355.0,20700.0,21200.0
2024-04-15,76380.0,20750.0,7410.0,20800.0,21400.0
2024-04-16,76870.0,20260.0,7465.0,20600.0,21000.0
2024-04-17,76450.0,20160.0,7340.0,20500.0,20900.0
2024-04-18,76960.0,20220.0,7330.0,20500.0,20900.0
2024-04-19,79090.0,20340.0,7465.0,20600.0,21000.0
2024-04-22,80390.0,20690.0,7370.0,20700.0,21300.0
2024-04-23,78540.0,20270.0,7050.0,20500.0,21000.0
2024-04-24,78210.0,20110.0,7055.0,20400.0,20800.0
2024-04-25,78810.0,20310.0,7075.0,20500.0,20900.0
2024-04-26,80090.0,20430.0,7095.0,20500.0,21000.0
2024-04-29,80600.0,20590.0,7080.0,20600.0,21200.0
2024-04-30,81560.0,20530.0,7070.0,20600.0,21200.0
2024-05-06,80870.0,20540.0,7020.0,20600.0,21200.0
2024-05-07,80640.0,20580.0,7120.0,20600.0,21200.0
2024-05-08,79730.0,20340.0,7060.0,20500.0,20900.0
2024-05-09,79630.0,20530.0,7120.0,20600.0,21000.0
2024-05-10,79880.0,20540.0,7360.0,20600.0,21000.0
2024-05-13,80570.0,20430.0,7275.0,20500.0,20900.0
2024-05-14,81650.0,20510.0,7320.0,20500.0,20900.0
2024-05-15,81400.0,20470.0,7365.0,20400.0,20800.0
2024-05-16,82050.0,20680.0,7645.0,20600.0,21000.0
2024-05-17,82630.0,20720.0,7580.0,20600.0,21000.0
2024-05-20,87330.0,20860.0,8215.0,20600.0,21200.0
2024-05-21,86240.0,20730.0,8455.0,20500.0,21100.0
2024-05-22,85900.0,21090.0,8360.0,20600.0,21400.0
2024-05-23,83070.0,20740.0,7930.0,20500.0,21100.0
2024-05-24,83360.0,20790.0,7940.0,20500.0,21100.0
2024-05-27,83510.0,20880.0,8040.0,20500.0,21200.0
2024-05-28,84590.0,21040.0,8390.0,20600.0,21300.0
2024-05-29,84470.0,21070.0,8375.0,20600.0,21300.0
2024-05-30,83580.0,21710.0,8395.0,20800.0,21900.0
2024-05-31,82020.0,21240.0,8200.0,20600.0,21500.0
2024-06-03,81710.0,21090.0,8020.0,20600.0,21400.0
2024-06-04,82070.0,21190.0,8025.0,20600.0,21500.0
2024-06-05,80200.0,21060.0,7755.0,20600.0,21400.0
2024-06-06,81080.0,21190.0,8045.0,20600.0,21500.0
2024-06-07,81350.0,21170.0,8195.0,20600.0,21500.0
2024-06-11,79690.0,20810.0,7780.0,20500.0,21200.0
2024-06-12,79610.0,20790.0,7740.0,20500.0,21200.0
2024-06-13,79450.0,20650.0,7615.0,20400.0,21100.0
2024-06-14,79430.0,20560.0,7600.0,20400.0,21100.0
2024-06-17,78850.0,20380.0,7745.0,20300.0,20900.0
2024-06-18,78600.0,20350.0,7750.0,20300.0,20900.0
2024-06-19,78550.0,20400.0,7755.0,20300.0,21000.0
2024-06-20,79490.0,20460.0,7970.0,20300.0,21000.0
2024-06-21,79550.0,20420.0,8060.0,20300.0,21000.0
2024-06-24,78210.0,20260.0,7830.0,20200.0,20900.0
2024-06-25,78460.0,20200.0,7800.0,20200.0,20900.0
2024-06-26,77400.0,20060.0,7615.0,20200.0,20800.0
2024-06-27,77760.0,20120.0,7610.0,20200.0,20900.0
2024-06-28,77800.0,20150.0,7650.0,20200.0,20900.0
2024-07-01,77900.0,20110.0,7710.0,20200.0,20900.0
2024-07-02,78540.0,20210.0,7790.0,20300.0,21000.0
2024-07-03,78690.0,20290.0,7850.0,20300.0,21000.0
2024-07-04,79880.0,20380.0,8065.0,20300.0,21100.0
2024-07-05,79890.0,20270.0,8040.0,20300.0,21000.0
2024-07-08,79990.0,20230.0,8215.0,20300.0,21000.0
2024-07-09,79980.0,20300.0,8135.0,20300.0,21000.0
2024-07-10,79650.0,20210.0,8145.0,20200.0,20900.0
2024-07-11,79750.0,20130.0,8145.0,20100.0,20800.0
2024-07-12,78930.0,20000.0,8180.0,20000.0,20700.0
2024-07-15,80000.0,20040.0,8080.0,20000.0,20700.0
2024-07-16,79180.0,19790.0,8070.0,19900.0,20500.0
2024-07-17,78810.0,19760.0,8205.0,19900.0,20500.0
2024-07-18,78150.0,19570.0,7915.0,19800.0,20300.0
2024-07-19,76600.0,19490.0,7720.0,19800.0,20200.0
2024-07-22,76220.0,19430.0,7690.0,19800.0,20200.0
2024-07-23,75630.0,19290.0,7670.0,19700.0,20100.0
2024-07-24,74860.0,19200.0,7630.0,19700.0,20000.0
2024-07-25,73410.0,19010.0,7450.0,19600.0,19800.0
2024-07-26,74430.0,19200.0,7245.0,19600.0,19900.0
2024-07-29,74230.0,19160.0,7265.0,19600.0,19900.0
2024-07-30,73300.0,18900.0,7195.0,19500.0,19600.0
2024-07-31,73760.0,18970.0,7350.0,19500.0,19600.0
2024-08-01,74910.0,19170.0,7525.0,19600.0,19800.0
2024-08-02,73510.0,19000.0,7340.0,19600.0,19700.0
2024-08-05,72900.0,18840.0,7285.0,19500.0,19500.0
2024-08-06,71460.0,18750.0,7045.0,19500.0,19500.0
2024-08-07,71470.0,18870.0,6910.0,19500.0,19600.0
2024-08-08,70750.0,18780.0,6925.0,19500.0,19600.0
2024-08-09,71580.0,19010.0,7135.0,19600.0,19700.0
2024-08-12,71370.0,18990.0,7050.0,19600.0,19700.0
2024-08-13,72430.0,18990.0,7155.0,19600.0,19700.0
2024-08-14,72050.0,18950.0,7165.0,19700.0,19700.0
2024-08-15,72490.0,19010.0,7040.0,19800.0,19700.0
2024-08-16,73730.0,19230.0,7275.0,19900.0,19900.0
2024-08-19,74070.0,19460.0,7370.0,20000.0,20100.0
2024-08-20,73960.0,19490.0,7480.0,20000.0,20100.0
2024-08-21,73670.0,19590.0,7480.0,20100.0,20200.0
2024-08-22,74000.0,19690.0,7530.0,20100.0,20300.0
2024-08-23,73630.0,19700.0,7385.0,20100.0,20300.0
2024-08-26,74570.0,19740.0,7560.0,20100.0,20300.0
2024-08-27,74980.0,19740.0,7595.0,20100.0,20300.0
2024-08-28,74930.0,19800.0,7610.0,20100.0,20400.0
2024-08-29,73920.0,19550.0,7470.0,20000.0,20200.0
2024-08-30,73950.0,19630.0,7485.0,20100.0,20300.0
2024-09-02,73650.0,19460.0,7320.0,20000.0,20200.0
2024-09-03,73950.0,19490.0,7190.0,20000.0,20200.0
2024-09-04,72130.0,19330.0,7075.0,19900.0,20100.0
2024-09-05,72090.0,19300.0,7120.0,19900.0,20100.0
2024-09-06,72730.0,19210.0,7155.0,19900.0,20000.0
2024-09-09,72080.0,19150.0,6930.0,19800.0,19900.0
2024-09-10,72870.0,19350.0,7005.0,19900.0,20000.0
2024-09-11,72890.0,19340.0,7025.0,19900.0,20000.0
2024-09-12,73540.0,19600.0,7130.0,20000.0,20200.0
2024-09-13,74530.0,19710.0,7375.0,20100.0,20300.0
2024-09-18,74550.0,19790.0,7425.0,20200.0,20400.0
2024-09-19,74880.0,19830.0,7255.0,20300.0,20400.0
2024-09-20,76060.0,19970.0,7435.0,20400.0,20500.0
2024-09-23,75540.0,19700.0,7480.0,20300.0,20300.0
2024-09-24,76240.0,19800.0,7485.0,20400.0,20400.0
2024-09-25,77950.0,20160.0,7800.0,20600.0,20700.0
2024-09-26,77640.0,19990.0,7805.0,20500.0,20600.0
2024-09-27,78910.0,20310.0,7825.0,20600.0,20800.0
2024-09-30,79000.0,20380.0,7765.0,20600.0,20900.0
2024-10-08,78540.0,20600.0,7775.0,20700.0,21100.0
2024-10-09,77690.0,20450.0,7520.0,20700.0,21000.0
2024-10-10,77420.0,20530.0,7505.0,20700.0,21000.0
2024-10-11,77480.0,20700.0,7670.0,20800.0,21150.0
2024-10-14,77680.0,20740.0,7690.0,20800.0,21150.0
2024-10-15,77250.0,20810.0,7720.0,20800.0,21150.0
2024-10-16,76630.0,20660.0,7820.0,20700.0,21050.0
2024-10-17,77250.0,20760.0,7900.0,20800.0,21150.0
2024-10-18,76520.0,20500.0,7905.0,20700.0,20950.0
2024-10-21,77540.0,20790.0,8265.0,20900.0,21150.0
2024-10-22,76870.0,20730.0,8245.0,20900.0,21150.0
2024-10-23,76820.0,20800.0,8335.0,20900.0,21250.0
2024-10-24,76630.0,21070.0,8135.0,21000.0,21450.0
2024-10-25,76730.0,20820.0,8145.0,20800.0,21150.0
2024-10-28,76620.0,20940.0,8110.0,20900.0,21250.0
2024-10-29,76650.0,20800.0,8240.0,20800.0,21150.0
2024-10-30,76770.0,20850.0,8325.0,20800.0,21150.0
2024-10-31,76690.0,20780.0,8165.0,20800.0,21150.0
2024-11-01,76520.0,20780.0,7965.0,20800.0,21150.0
2024-11-04,76810.0,20820.0,7940.0,20800.0,21150.0
2024-11-05,77720.0,21050.0,7945.0,20900.0,21350.0
2024-11-06,77830.0,21210.0,7980.0,21000.0,21450.0
2024-11-07,76450.0,21470.0,7680.0,21200.0,21650.0
2024-11-08,77400.0,21710.0,7820.0,21300.0,21850.0
2024-11-11,76690.0,21500.0,7785.0,21200.0,21650.0
2024-11-12,76020.0,21150.0,7680.0,21100.0,21350.0
2024-11-13,74960.0,20840.0,7675.0,20900.0,21050.0
2024-11-14,73590.0,20640.0,7580.0,20800.0,20950.0
2024-11-15,74210.0,20850.0,7555.0,20900.0,21150.0
2024-11-18,74040.0,20510.0,7625.0,20800.0,20850.0
2024-11-19,74250.0,20520.0,7730.0,20800.0,20850.0
2024-11-20,74880.0,20790.0,7750.0,20900.0,21050.0
2024-11-21,74620.0,20690.0,7730.0,20900.0,20950.0
2024-11-22,74030.0,20610.0,7740.0,20900.0,20950.0
2024-11-25,74510.0,20670.0,7720.0,20900.0,20950.0
2024-11-26,74000.0,20600.0,7565.0,20900.0,20950.0
2024-11-27,73910.0,20540.0,7570.0,20900.0,20950.0
2024-11-28,74160.0,20400.0,7445.0,20800.0,20850.0
2024-11-29,74140.0,20360.0,7590.0,20800.0,20850.0
2024-12-02,73990.0,20390.0,7620.0,20800.0,20950.0
2024-12-03,73980.0,20320.0,7665.0,20800.0,20950.0
2024-12-04,74810.0,20370.0,7740.0,20800.0,20950.0
2024-12-05,74630.0,20550.0,7810.0,20900.0,21050.0
2024-12-06,74590.0,20400.0,7740.0,20800.0,20950.0
2024-12-09,75090.0,20410.0,7800.0,20800.0,20950.0
2024-12-10,75570.0,20340.0,7925.0,20800.0,20950.0
2024-12-11,75780.0,20380.0,7950.0,20800.0,20950.0
2024-12-12,75520.0,20420.0,7915.0,20800.0,20950.0
2024-12-13,74800.0,20320.0,7785.0,20800.0,20850.0
2024-12-16,74670.0,20160.0,7705.0,20700.0,20750.0
2024-12-17,74810.0,19900.0,7745.0,20700.0,20550.0
2024-12-18,74380.0,19790.0,7720.0,20700.0,20450.0
2024-12-19,74000.0,19680.0,7515.0,20700.0,20350.0
2024-12-20,73920.0,19820.0,7410.0,20700.0,20450.0
2024-12-23,74380.0,19870.0,7520.0,20700.0,20550.0
2024-12-24,74250.0,19780.0,7545.0,20700.0,20450.0
2024-12-25,74270.0,19830.0,7580.0,20700.0,20450.0
2024-12-26,74400.0,19820.0,7605.0,20700.0,20450.0
2024-12-27,74330.0,19730.0,7605.0,20700.0,20350.0
2024-12-30,74300.0,19700.0,7540.0,20700.0,20350.0
2024-12-31,73920.0,19770.0,7470.0,20700.0,20350.0
2025-01-02,73530.0,19870.0,7595.0,20700.0,20450.0
2025-01-03,73310.0,19850.0,7625.0,20700.0,20450.0
2025-01-06,74000.0,19630.0,7665.0,20700.0,20250.0
2025-01-07,74500.0,19640.0,7690.0,20700.0,20250.0
2025-01-08,74670.0,19640.0,7740.0,20700.0,20250.0
2025-01-09,74840.0,19670.0,7735.0,20700.0,20250.0
2025-01-10,75530.0,19980.0,7775.0,20800.0,20550.0
2025-01-13,75720.0,20150.0,7775.0,20900.0,20750.0
2025-01-14,75640.0,20150.0,7610.0,20900.0,20750.0
2025-01-15,75600.0,20020.0,7625.0,20900.0,20650.0
2025-01-16,76120.0,20200.0,7835.0,21000.0,20850.0
2025-01-17,76520.0,20340.0,7850.0,21000.0,20950.0
2025-01-20,75520.0,20250.0,7695.0,21000.0,20950.0
2025-01-21,75660.0,20320.0,7735.0,21000.0,20950.0
2025-01-22,75550.0,20230.0,7820.0,21000.0,20850.0
2025-01-23,75030.0,20200.0,7750.0,21000.0,20850.0
2025-01-24,75280.0,20190.0,7725.0,21000.0,20850.0
2025-01-27,75180.0,20110.0,7675.0,21000.0,20850.0
2025-02-05,75400.0,20150.0,8055.0,21000.0,20850.0
2025-02-06,76490.0,20220.0,8075.0,21000.0,20950.0
2025-02-07,76860.0,20470.0,8060.0,21100.0,21150.0
2025-02-10,76930.0,20410.0,8015.0,21100.0,21150.0
2025-02-11,77190.0,20590.0,8060.0,21200.0,21350.0
2025-02-12,76790.0,20530.0,7930.0,21200.0,21250.0
2025-02-13,77240.0,20510.0,8000.0,21200.0,21250.0
2025-02-14,77650.0,20600.0,8085.0,21200.0,21250.0
2025-02-17,77410.0,20540.0,8000.0,21200.0,21250.0
2025-02-18,76720.0,20510.0,8005.0,21200.0,21250.0
2025-02-19,77180.0,20600.0,8140.0,21300.0,21350.0
2025-02-20,77260.0,20690.0,8105.0,21300.0,21450.0
2025-02-21,77490.0,20820.0,8120.0,21300.0,21550.0
2025-02-24,77260.0,20590.0,8045.0,21300.0,21350.0
2025-02-25,77030.0,20380.0,8035.0,21100.0,21150.0
2025-02-26,77030.0,20520.0,7925.0,21100.0,21250.0
2025-02-27,76870.0,20550.0,7940.0,21100.0,21250.0
2025-02-28,76890.0,20600.0,7875.0,21100.0,21250.0
2025-03-03,77140.0,20630.0,7900.0,21100.0,21250.0
2025-03-04,77020.0,20610.0,7925.0,21100.0,21250.0
2025-03-05,76930.0,20550.0,7960.0,21100.0,21150.0
2025-03-06,78350.0,20800.0,8075.0,21200.0,21350.0
2025-03-07,78850.0,20830.0,8045.0,21200.0,21350.0
2025-03-10,78300.0,20770.0,8060.0,21200.0,21350.0
